,ID,Date,Company,Title,Location,Link
20,ANnem5uCSX3X1CkBvtX+KA==,2021-09-17,Clue Insights,Remote PYTHON & SQL developer at Clue (getclue.com),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/remote-python-sql-developer-at-clue-getclue-com-at-clue-insights-2723723145?refId=grrmBAHTbfaNFjyCQCwvUA%3D%3D&trackingId=ANnem5uCSX3X1CkBvtX%2BKA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
21,,2021-11-07,One Mount,Senior Business Intelligence (Financial/banking Domain),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-business-intelligence-financial-banking-domain-at-one-mount-2788645844?refId=grrmBAHTbfaNFjyCQCwvUA%3D%3D&trackingId=Bi6bKczqjuJ61%2FzRRUDjGA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
22,rrUs1mjcMRj1blSsXhbV4Q==,2021-10-20,"KMS Technology, Inc.","Senior Data Engineer, based in Da Nang","Đà Nang, Da Nang City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-engineer-based-in-da-nang-at-kms-technology-inc-2777189253?refId=grrmBAHTbfaNFjyCQCwvUA%3D%3D&trackingId=rrUs1mjcMRj1blSsXhbV4Q%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
23,+Z94NsHYj3sm3tByG6bX7Q==,2021-10-28,Edso Labs - Enterprise Digitalization Solution Labs,Data Analyst (Senior/Lead),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-senior-lead-at-edso-labs-enterprise-digitalization-solution-labs-2673975392?refId=grrmBAHTbfaNFjyCQCwvUA%3D%3D&trackingId=%2BZ94NsHYj3sm3tByG6bX7Q%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
24,tZL73tqaLn6eKhCxXygxUw==,2021-10-15,Flight Centre Travel Group,Power BI Developer / Data Modeler,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/power-bi-developer-data-modeler-at-flight-centre-travel-group-2757818541?refId=grrmBAHTbfaNFjyCQCwvUA%3D%3D&trackingId=tZL73tqaLn6eKhCxXygxUw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
25,M44qWTA5BhecHleWte3RNw==,2021-09-23,Abbott,Senior Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-at-abbott-2763981754?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=M44qWTA5BhecHleWte3RNw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
26,J4Gn34VaccIW/LsCKQnHxA==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Biên Hòa, Dong Nai, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785930893?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=J4Gn34VaccIW%2FLsCKQnHxA%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
27,L0dStcKe36wjWzS3hlrRyw==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Can Tho, Can Tho, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785935043?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=L0dStcKe36wjWzS3hlrRyw%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
28,JhVdPLP7ip4lxXR4ph1x6w==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Dong Hoi, Quang Binh, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785931839?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=JhVdPLP7ip4lxXR4ph1x6w%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
29,Uh6L/kDwxwfNPk4mPyGdFg==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785929954?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=Uh6L%2FkDwxwfNPk4mPyGdFg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
30,CtWQToUyrzvaUVE63NcMOg==,2021-11-01,WeTV SEA,"Business Intelligence Specialist (Ho Chi Minh City, Vietnam)","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-specialist-ho-chi-minh-city-vietnam-at-wetv-sea-2773792986?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=CtWQToUyrzvaUVE63NcMOg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
31,OCbnO3JdjTzNK5txv4xjag==,2021-10-01,Công ty TNHH quốc tế Hợp Phát,Business Intelligence Specialist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-specialist-at-c%C3%B4ng-ty-tnhh-qu%E1%BB%91c-t%E1%BA%BF-h%E1%BB%A3p-ph%C3%A1t-2773427834?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=OCbnO3JdjTzNK5txv4xjag%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
32,p83Qtk8tBCVuCdCnxTt8sg==,2021-10-18,Haravan,Senior Business Intelligence,"District 1, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-business-intelligence-at-haravan-2764422961?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=p83Qtk8tBCVuCdCnxTt8sg%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
33,8iaFSAM5tok2SlpC7YdVxQ==,2021-10-28,Techcombank (TCB),Senior Data Architect,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-architect-at-techcombank-tcb-2739400987?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=8iaFSAM5tok2SlpC7YdVxQ%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
34,KypTcDmwt3AIMhEgOfJ8mg==,2021-10-08,Grab,Data Processing Senior Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-senior-analyst-at-grab-2775912411?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=KypTcDmwt3AIMhEgOfJ8mg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
35,bBVZ5DE+EPpxpBxZFWQFlg==,2021-10-20,"KMS Technology, Inc.","Senior .NET WCF Software Engineer, based in Da Nang","Đà Nang, Da Nang City, Vietnam",https://vn.linkedin.com/jobs/view/senior-net-wcf-software-engineer-based-in-da-nang-at-kms-technology-inc-2767154534?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=bBVZ5DE%2BEPpxpBxZFWQFlg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
36,LWL/jpvZdnnHJ2E8wEal0A==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Đà Nang, Da Nang City, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785932743?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=LWL%2FjpvZdnnHJ2E8wEal0A%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
37,KCH4I+DHuDNoz5Ev9hfPsA==,2021-11-09,EPAM Anywhere,Senior Build Engineer,"Ha Tinh, Vietnam",https://vn.linkedin.com/jobs/view/senior-build-engineer-at-epam-anywhere-2785934071?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=KCH4I%2BDHuDNoz5Ev9hfPsA%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
38,ErnCPS7uMPUvwhkUUWZzYQ==,2021-10-21,Techcombank (TCB),Senior Data Architect (0426),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-architect-0426-at-techcombank-tcb-2707812366?refId=0KZenGtM6inTr8ovectxUg%3D%3D&trackingId=ErnCPS7uMPUvwhkUUWZzYQ%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
