,ID,Date,Company,Title,Location,Link
110,i1KhY3Rvm15p1ARobWn/Iw==,2021-10-13,Shopee,Operations - Project Management,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/operations-project-management-at-shopee-2698740224?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=i1KhY3Rvm15p1ARobWn%2FIw%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card
111,vaxNJhbvd7yi2VqnBAyKaw==,2021-10-22,Deloitte,Consulting Analyst - VN,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/consulting-analyst-vn-at-deloitte-2708687683?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=vaxNJhbvd7yi2VqnBAyKaw%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card
112,5b+U4sMduUbA5lGXjNVb7A==,2021-10-11,AhaMove,[HN] Strategic Data Analyst,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/hn-strategic-data-analyst-at-ahamove-2752065611?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=5b%2BU4sMduUbA5lGXjNVb7A%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card
113,,2021-10-01,Nguyễn Kim,Data Analysis Manager,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analysis-manager-at-nguy%E1%BB%85n-kim-2773436680?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=BHAbOKqbJf0eOaGthHP99w%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card
114,Ots2v6AEV9w1WR2X4nnD/Q==,2021-10-21,Biti's,Business Analyst,"Quận 1, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analyst-at-biti-s-2756896299?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=Ots2v6AEV9w1WR2X4nnD%2FQ%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card
115,In+nzAhM5/IgJjxjE5pqtQ==,2021-10-21,JAC Group,Data Scientist (Analysis),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-analysis-at-jac-group-2768093444?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=In%2BnzAhM5%2FIgJjxjE5pqtQ%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card
116,JYwC/DPGeArJe95ngYweXg==,2021-10-20,JAC Group,Data Scientist (Algorithm),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-algorithm-at-jac-group-2707261252?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=JYwC%2FDPGeArJe95ngYweXg%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card
117,ZAZaxyOCS3gnBcP/aI9LWQ==,2021-10-06,Shopee,Digital Performance - PMO,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/digital-performance-pmo-at-shopee-2780596143?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=ZAZaxyOCS3gnBcP%2FaI9LWQ%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card
118,,2021-09-15,Công ty Cổ Phần Galaxy Play,Data Scientist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-at-c%C3%B4ng-ty-c%E1%BB%95-ph%E1%BA%A7n-galaxy-play-2751012288?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=92TSURv0UiJhHrmCp1J2kw%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card
119,,2021-09-23,Home Credit Viet Nam,Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-home-credit-viet-nam-2763858235?refId=cDiPiTm6lRP5N5fbA8ayLA%3D%3D&trackingId=2r%2B2U1f7TXYojfH8YsriOg%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
