,Title,Company,Location,Link,Review
151,Senior Business Analyst,Intact,"Anjou, QC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=c33d7073caafbc68&fccid=a614b30520ebe6c9&vjs=3,3.8
152,Business Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=708cac996e3799cd&fccid=1392500f835bba92&vjs=3,3.9
153,"Business Analyst, Analytics - Operations (Canada)",Just Energy,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=e6ca4d7cc2cbc565&fccid=5ea662d35a330ff2&vjs=3,3.1
154,Business Process Analyst,MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=de6f6f8834a6d6be&fccid=b8ee7f714bcca05b&vjs=3,3.1
155,Business Operations Analyst - Opportunity for Working Remote...,VMware,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=13c6f4cb8754db4d&fccid=c762a27145bd166e&vjs=3,4.1
156,"new
Enterprise Business Analyst",Medavie Blue Cross,"Moncton, NB•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=7eb025214e6f9125&fccid=971602ebf2a7d4fe&vjs=3,3.5
157,"Senior Analyst, Business Analysis & Optimization (Remote)",Altus Group,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3e63c83195bda4ca&fccid=67fbdb0463ba7ad3&vjs=3,2.6
158,Senior Business Intelligence and Data Visualization Analyst,Prophix Software Inc.,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=0e39c9829f0da44d&fccid=04782b53f566edf4&vjs=3,4.1
159,Senior Business Operations Analyst,Absolute Software,"Vancouver, BC•Remote",https://ca.indeed.com/company/Absolute-Software/jobs/Senior-Business-Operation-Analyst-8174d3216d7a1b1c?fccid=2b478912036f2b2c&vjs=3,3.4
160,Senior Business Analyst,CGI Inc,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=fc31792e0d0bd627&fccid=43a69183767d4301&vjs=3,3.6
161,Senior Business Analyst,Sheridan College,"Oakville, ON•Remote",https://ca.indeed.com/company/Sheridan-College/jobs/Senior-Business-Analyst-2f2e20eaf94ba366?fccid=0237ba5d23cb3f98&vjs=3,4.4
162,Senior BI Analyst,Thinking Capital,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/company/Thinking-Capital/jobs/Senior-Bi-Analyst-17b1054f821c75bc?fccid=bc5e379b179a275d&vjs=3,3.2
163,SENIOR ANALYST BUSINESS INTELLIGENCE,Allstate Canada,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=5e194e3c17dcf42f&fccid=3a71a4d2f7990a25&vjs=3,3.7
164,"new
Budget Planning Associate Analyst (Hybrid)",Canon Canada,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=59f4264069008ae8&fccid=2eebfc177bcf53a7&vjs=3,3.5
165,"new
Lead Salesforce Administrator & Business Analyst",MakeWay,"Vancouver, BC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=e76a5052e4f3aa22&fccid=f5746cbfced44b22&vjs=3,None
166,Senior Business Analyst,Extendicare Canada,"Markham, ON",https://ca.indeed.com/rc/clk?jk=be8a1ba1d237ebeb&fccid=f8c05445c4377277&vjs=3,3.3
167,A&I Analyst,AIR MILES,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=f60c871ec78a1afb&fccid=cfd800e466ff9171&vjs=3,3.4
168,Senior Market Research Analyst (remote eligible),McAfee,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d5c2813e08bd7540&fccid=800f11c47014effe&vjs=3,3.7
169,"new
Actuarial Consulting Analyst",NFP Corp,"Oshawa, ON+3 locations",https://ca.indeed.com/rc/clk?jk=b743526735850aff&fccid=95823e6a09456832&vjs=3,3.7
170,"new
BI Developer",Ezra,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e236abef0ad56ba&fccid=6c8a92081151019c&vjs=3,None
171,Business Analyst,Vantix Systems Inc,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=3684f7c11b09692a&fccid=696ed17e5535043f&vjs=3,None
172,Business Systems Analyst,MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=d5eaad5aa96e5773&fccid=b8ee7f714bcca05b&vjs=3,3.1
173,Product Data Analyst,LogMeIn,Remote,https://ca.indeed.com/rc/clk?jk=060ea9deb16a9f31&fccid=b665f01429fa556c&vjs=3,None
174,"SENIOR ANALYST, DATA ENGINEERING",Allstate Canada,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=8c693f8a0679ffe5&fccid=3a71a4d2f7990a25&vjs=3,3.7
175,Senior Business Analyst,OGGN Inc.,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=3df7f1c13f9d211f&fccid=3b2bff59c759be85&vjs=3,None
176,Senior Business Analyst,Ontario Pension Board,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f91365eea9f02960&fccid=73845b8ec8ecf4cd&vjs=3,4.8
177,"Manager, Business Intelligence",StackAdapt,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4dcbed9b5b494902&fccid=8125fd19a28b99fe&vjs=3,4.5
178,Sr. Business Analyst,Salesforce,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c918f178bfffa9e&fccid=4027cfd917e1ee29&vjs=3,4.3
179,Senior Business Analyst,Rogers Communications,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=d65431d9142a7750&fccid=b5583ca8df6a68c3&vjs=3,3.7
180,"new
Senior Analyst, Forecasting & Analytics in Workforce plannin...",Intact,"Winnipeg, MB+4 locations•Remote",https://ca.indeed.com/rc/clk?jk=41f5dc6a1125a4dd&fccid=a614b30520ebe6c9&vjs=3,3.8
181,"Senior Analyst, FP&A",League Inc,"Ottawa, ON+4 locations•Remote",https://ca.indeed.com/rc/clk?jk=230ffeeac24dcf07&fccid=f4a9bd63e3986889&vjs=3,3.0
182,Compensation Analyst,Sandvine,"Waterloo, ON•Remote",https://ca.indeed.com/rc/clk?jk=d4511f1d55004a58&fccid=4e7fb77b1d807196&vjs=3,4.0
183,BI Analyst,Vantix Systems Inc,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=8234bcbda5e6a0b8&fccid=696ed17e5535043f&vjs=3,None
184,"Funding Analyst - Ontario Health, Central Region",Ontario's LHINs,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=228a535355a0d255&fccid=d9af3160edb57913&vjs=3,3.9
185,Global Fixed-Income Settlement Analyst,BMO Financial Group,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=9ed1f2f4abf8aa0d&fccid=3a429036b3725efa&vjs=3,3.8
186,Service Business Analyst,LaborView,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=ec0ca39ab53ea3f1&fccid=9c4194037dd700c4&vjs=3,None
187,"Senior Business Analyst, BSS",Netcracker,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d3e7f5c2956e5d48&fccid=4975c507bf6ed5ed&vjs=3,3.4
188,Business Intelligence Analyst,Firma,Remote,https://ca.indeed.com/rc/clk?jk=24a29c79d247a22c&fccid=037d8cb2a5c1eaf0&vjs=3,None
189,Business Analyst / Project Manager,Venterra Realty,"Richmond Hill, ON•Temporarily Remote",https://ca.indeed.com/company/Venterra-Realty/jobs/Business-Analyst-7f20acbd1938ae9f?fccid=eec939828ff270ba&vjs=3,4.0
190,"new
Actuarial Consulting Analyst",NFP Corp,"Markham, ON+3 locations",https://ca.indeed.com/rc/clk?jk=c002f3dce0946428&fccid=95823e6a09456832&vjs=3,3.7
191,"Technical Business Analyst, Business Innovation",PROLINK,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=fe9ba477eddd5128&fccid=9b14dbbc09b55202&vjs=3,None
192,"new
Business Analyst - Team Lead",BCCNM,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=8f4c6d405b76859e&fccid=ebaa00840befb3cc&vjs=3,None
193,Cybersecurity Operations Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=01bc01b2054ea66b&fccid=31921a4bf53a6026&vjs=3,3.1
194,"new
Senior Business Analyst – IoT Smart Retail Solutions",CTConsultants,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=0ab1e3c6de9a886e&fccid=3eded7594e05bb4f&vjs=3,None
195,"Sr Analyst, Sales Forecasting & Insights",SCIEX,"Concord, ON•Remote",https://ca.indeed.com/rc/clk?jk=4d10f0539bd811aa&fccid=330c28c156c5fb55&vjs=3,3.7
196,Customer Solution Analyst,Jonas Construction Software,"Markham, ON",https://ca.indeed.com/rc/clk?jk=4b2315fd067b3bcb&fccid=bf9b2c3cafa1f362&vjs=3,None
197,Application Production Support Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=48eaab3c9de0b8f7&fccid=1392500f835bba92&vjs=3,3.9
198,Sr. Business Systems Analyst,Rogers Communications,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=cf9440253bf880a3&fccid=b5583ca8df6a68c3&vjs=3,3.7
199,Senior Business Systems Analyst,Assurant,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=5502f9780a09d420&fccid=cc80d5313758adb1&vjs=3,3.5
200,"Senior Director, Data and Business Intelligence",Plooto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=055765e0bf520992&fccid=1c1238c880367e47&vjs=3,None
201,Sr. Business Analyst - Capital Markets,Cognizant Technology Solutions,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=02e406d9dfb9d2d9&fccid=2df6a1e69a70a1e7&vjs=3,3.9
202,"Business Analyst, Grants and Contracts - Toronto (ON)",NPower Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=93c388ce398173eb&fccid=8d62616b1e3302fc&vjs=3,3.7
203,"Senior HRIS Business Systems Analyst, Workday (Remote)",Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ab3bcd966a5b60ea&fccid=0e94073a1c937bd1&vjs=3,None
204,"Senior Business Systems Analyst, Sales Systems (Remote)",Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=1d2364372a7cb06b&fccid=0e94073a1c937bd1&vjs=3,None
205,Business Systems Analyst,Bird Construction,"Winnipeg, MB•Remote",https://ca.indeed.com/rc/clk?jk=5343aed569582c82&fccid=73271f491499b425&vjs=3,4.0
206,"Data Analyst, Business Intelligence",StackAdapt,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=02b2d66067f2993a&fccid=8125fd19a28b99fe&vjs=3,4.5
207,Information Analyst - Human Resource,Canadian Red Cross,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=4ede4dfb64e1b9ae&fccid=21d7457fa0b5bec7&vjs=3,4.0
208,Senior Business Systems Analyst,Equifax,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f51f9ababa7d3903&fccid=34c446722f3cf576&vjs=3,3.5
209,Business Analyst- Cost and Pricing,General Dynamics Missions Systems-Canada,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=261d6108f252ed03&fccid=382dee2cfe0ba124&vjs=3,3.7
210,Senior Data Analyst,Economical Insurance,"Waterloo, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=42858e3c7c8a0bdf&fccid=d33243ac6c394a10&vjs=3,3.4
211,"Senior Analyst, FP&A",League Inc,"Vancouver, BC+4 locations•Remote",https://ca.indeed.com/rc/clk?jk=77337546523697c4&fccid=f4a9bd63e3986889&vjs=3,3.0
212,"Lead, Pricing Analyst - Revenue Management",Intelcom Express,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=f039ee7f06451868&fccid=a3c50b78a611d187&vjs=3,2.5
213,Business Planning Analyst (Hybrid),Canon Canada,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=4665aad5f0ade6ad&fccid=2eebfc177bcf53a7&vjs=3,3.5
214,Business Analyst/Product Manager,Pharm3r LLC,"Halifax, NS•Remote",https://ca.indeed.com/rc/clk?jk=7875c922b22b8ada&fccid=2df0193598ab880c&vjs=3,None
215,Accounting and Cash management Business Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=3fe664edb5d19c4b&fccid=1392500f835bba92&vjs=3,3.9
216,"new
Senior Software Developer, Datawarehouse & BI",Intact,"Quebec City, QC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=8c19df1020add88a&fccid=a614b30520ebe6c9&vjs=3,3.8
217,Senior Game Analyst,Hothead Games,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=54f8c88f548a58c1&fccid=3babf6ec6b04c340&vjs=3,2.9
218,Business Systems Analyst,Lean Industries,"Richmond Hill, ON•Remote",https://ca.indeed.com/rc/clk?jk=61c437d3d35cca31&fccid=7317f7cba8777270&vjs=3,None
219,"Junior Big Data Engineer, Business Intelligence (6 Month Con...",CBC/Radio-Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=449ecc67d1401bd2&fccid=d0afbded2b67a998&vjs=3,3.9
220,Analyste principal(e) en Intelligence d’affaires / Sr. Analy...,Domtar,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=a7f8508e784182e7&fccid=d1c830f4bd465b3a&vjs=3,3.7
221,Actuarial Analyst,Northbridge Financial Corporation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8250f310d31a60c7&fccid=cb290302a5249d0a&vjs=3,3.9
222,"new
Lead Security Analyst (Lead Threat Hunter) 1",opentext,Remote,https://ca.indeed.com/rc/clk?jk=bad7e54671bc4177&fccid=c908408e676247d6&vjs=3,3.5
223,Senior BI Engineer (Tableau/ThoughtSpot) - Canada Remote,"Guidewire Software, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=92fc0cf4bf9a18fe&fccid=be90d89fb010b0bf&vjs=3,3.7
224,Revenue Assurance Analyst,Rogers Communications,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=e790af07cb094d99&fccid=b5583ca8df6a68c3&vjs=3,3.7
225,UNDERWRITING BUSINESS ANALYST HOME-BASED,Allstate Canada,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=e0cae27679826701&fccid=3a71a4d2f7990a25&vjs=3,3.7
226,Sr. Analyst CEX Insights,Rogers Communications,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=3297bb3112543711&fccid=b5583ca8df6a68c3&vjs=3,3.7
227,"new
Category Analyst or Senior Category Analyst, Procurement and...",Canadian National Railway,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=d3134b343dad9014&fccid=e396b9cc28927095&vjs=3,3.1
228,Systems Analyst Work Experience Student (Waste Services),City of Edmonton,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=d57be7d9b48a3466&fccid=1bd3971bacd035e0&vjs=3,3.7
229,"Analyste, analyse des données – Vérification interne TI / An...",Domtar,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=93b0f125516cf897&fccid=d1c830f4bd465b3a&vjs=3,3.7
230,"Senior Business Analyst, Innovation & Change",NRG,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=3bc8a0f0eb401b0d&fccid=ba62ec521e3e5609&vjs=3,3.8
231,Sr. Business Systems Analyst,SS&C Technologies,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3fd9826d9443cb98&fccid=e02be59e87cd229c&vjs=3,3.2
232,"Product Manager, Data and Analytics, BI Platform",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=26e0a5fee0bf5a9d&fccid=31921a4bf53a6026&vjs=3,3.1
233,Marketing Analyst (3-6 month contract),Chegg,Remote,https://ca.indeed.com/rc/clk?jk=961dba8590a28658&fccid=a5cbd2514edf7804&vjs=3,None
234,Senior Business Analyst,PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=2aa847f8fdced592&fccid=f66f721a44de3765&vjs=3,3.2
235,"Business Systems Analyst, Information Services",RainCity Housing and Support Society,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=2405da5b716686a7&fccid=d2cae5a99d770342&vjs=3,2.5
236,Senior Business Intelligence Developer (Remote),Upgrade,Remote,https://ca.indeed.com/rc/clk?jk=eac378d213303ad7&fccid=acd0564fea3e0534&vjs=3,None
237,Quality Analyst 3 - Integrated Business Testing - Opportunit...,VMware,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=0b48023287b79935&fccid=c762a27145bd166e&vjs=3,4.1
238,Actuarial Analyst / Senior Actuarial Analyst,Insurance Bureau of Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3c411b3ae678644e&fccid=14c6223bd7ade2fc&vjs=3,4.4
239,Sr. Planning Analyst,Rogers Communications,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=313761e393f1caf3&fccid=b5583ca8df6a68c3&vjs=3,3.7
240,"new
Lead Salesforce Administrator & Business Analyst",MakeWay,"Vancouver, BC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=e76a5052e4f3aa22&fccid=f5746cbfced44b22&vjs=3,None
241,Business intelligence advisor,Desjardins,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=8e5a15798c76cebd&fccid=d1e5df65baa8857f&vjs=3,3.9
242,"Big Data Engineer, Business Intelligence (English Services)",CBC/Radio-Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2012e46be38af637&fccid=d0afbded2b67a998&vjs=3,3.9
243,Product Security Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=7bf1229998acf217&fccid=31921a4bf53a6026&vjs=3,3.1
244,"Analyste principal(e), gourvernance des données / Sr Analyst...",Domtar,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c19488a02efa5d75&fccid=d1c830f4bd465b3a&vjs=3,3.7
245,"Analyste Soutien Logistique Intégré, Aéronefs & Navires (Riv...",CAE Inc.,"Mirabel, QC•Remote",https://ca.indeed.com/rc/clk?jk=80962edd928c2aeb&fccid=b839f9af280b111f&vjs=3,3.6
246,Lead Revenue Operations Analyst,opentext,Remote,https://ca.indeed.com/rc/clk?jk=cc9bf16ea1366dce&fccid=c908408e676247d6&vjs=3,3.5
247,Senior Data Analyst (Enterprise Data Warehouse Developer),BCLC,"Kamloops, BC•Remote",https://ca.indeed.com/rc/clk?jk=abd392f16d93d0c5&fccid=f8d1881f9cd6792e&vjs=3,3.6
248,"Specialist, Business Intelligence - BC Cancer Vancouver",PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=0a2a40f77162a39d&fccid=f66f721a44de3765&vjs=3,3.2
249,"new
Business Systems Analyst",PokerStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=67fe2c7a4d6da319&fccid=61de9b75dff2ea14&vjs=3,None
250,Senior Programmatic Media Analyst,StackAdapt,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ba5e7793654f0c49&fccid=8125fd19a28b99fe&vjs=3,4.5
251,"Sr Analyst, Pricing",Rogers Communications,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=6de8569a09c7841e&fccid=b5583ca8df6a68c3&vjs=3,3.7
252,Human Resources and Compensation Analyst,Boreala Management,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=fa00e02d532a302d&fccid=1427c8391de30ca8&vjs=3,None
253,"new
Senior IT Functional Analyst",National Bank of Canada,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=7766a306043e824a&fccid=bb42ba28e525eb20&vjs=3,3.9
254,Senior BI Engineer (Tableau/ThoughtSpot) - Toronto- Remote,"Guidewire Software, Inc.","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=9b24065303f04417&fccid=be90d89fb010b0bf&vjs=3,3.7
255,"Sr Analyst, Supply Chain Analytics",Rogers Communications,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=d925b4ed2055ec1b&fccid=b5583ca8df6a68c3&vjs=3,3.7
256,"Senior Reporting Analyst, Capital Markets",BMO Financial Group,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ef0a8292dcd9aac5&fccid=3a429036b3725efa&vjs=3,3.8
257,"Senior Business Systems Analyst, Scotia Digital",Scotiabank,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=7edf9adab36ee4ce&fccid=3002307a9e5b4706&vjs=3,3.9
258,Senior Information Security Analyst (Remote Ottawa Hub),Scotiabank,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=1d134c6927acb5be&fccid=3002307a9e5b4706&vjs=3,3.9
259,Sr. Process Analyst - Supply Chain Execution,Ingram Micro,"Mississauga, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=8a1a0eb6a13a8f76&fccid=70687d47d3cdf42e&vjs=3,3.7
260,Senior Business Analyst,CTConsultants,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=0f8adc31afdd4c07&fccid=3eded7594e05bb4f&vjs=3,None
261,Project Control Analyst - Remote,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=7e7c010dd9b3d0c7&fccid=26108e784f9361a6&vjs=3,None
262,Senior Actuarial Analyst - Commercial Pricing,Northbridge Financial Corporation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=07c2a2030c9b12c6&fccid=cb290302a5249d0a&vjs=3,3.9
263,Hyperion Business Analyst (Temporary – 18 months),BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=4ec9571fee2c2602&fccid=1392500f835bba92&vjs=3,3.9
264,Product Engineering/Snr. Business Analyst,SS&C Technologies,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=21e7215183695ed0&fccid=e02be59e87cd229c&vjs=3,3.2
265,Data Analyst,Javelin Sports Inc,"Toronto, ON•Remote",https://ca.indeed.com/company/Javelin-Sports-Inc/jobs/Data-Analyst-cad2bf24f094aa84?fccid=f0b31a01872f6516&vjs=3,None
266,Statistical Data Analyst,ETS Educational Testing Service Canada,"Toronto, ON•Remote",https://ca.indeed.com/company/ETS-Educational-Testing-Service-Canada/jobs/Statistical-Data-Analyst-53800e943198387e?fccid=bf093631da78d5ca&vjs=3,None
267,Data and Compliance Analyst,Blue Door,"East Gwillimbury, ON•Remote",https://ca.indeed.com/company/Blue-Door/jobs/Data-Compliance-Analyst-d0a1021e28326d24?fccid=5c907502acd9accc&vjs=3,3.5
268,"new
Data Analyst",UPLevel,"Mississauga, ON+3 locations•Remote",https://ca.indeed.com/company/UPLevel/jobs/Data-Analyst-0c2242a9303a1720?fccid=5fd641ffc9298165&vjs=3,None
269,Data Analyst,Uken Games,Remote,https://ca.indeed.com/rc/clk?jk=731d3d093b60222c&fccid=4c982f8406536bc2&vjs=3,4.5
