,Title,Link
96,Devops/ System Engineer(NEW),https://www.vietnamworks.com/devops-system-engineer-4-1-1-1-1434772-jd/?source=searchResults&searchType=2&placement=1434973&sortBy=date
97,Data Engineer (14 - 50 Triệu)(NEW),https://www.vietnamworks.com/data-engineer-14-50-trieu-1-1-1-1434768-jd/?source=searchResults&searchType=2&placement=1434969&sortBy=date
98,Project Manager (Software)(NEW),https://www.vietnamworks.com/project-manager-software-2-1434759-jd/?source=searchResults&searchType=2&placement=1434960&sortBy=date
99,Phó Giám Đốc Chi Nhánh(NEW),https://www.vietnamworks.com/pho-giam-doc-chi-nhanh-30-1-1434756-jd/?source=searchResults&searchType=2&placement=1434957&sortBy=date
100,Product Specialist - Financial Services(NEW),https://www.vietnamworks.com/product-specialist-financial-services-1433933-jd/?source=searchResults&searchType=2&placement=1434134&sortBy=date
101,Fresher 5G Engineer(NEW),https://www.vietnamworks.com/fresher-5g-engineer-1433916-jd/?source=searchResults&searchType=2&placement=1434117&sortBy=date
102,Backend Developer(NEW),https://www.vietnamworks.com/backend-developer-37-1-1433908-jd/?source=searchResults&searchType=2&placement=1434109&sortBy=date
103,HR Officer(NEW),https://www.vietnamworks.com/hr-officer-121-1-1433906-jd/?source=searchResults&searchType=2&placement=1434107&sortBy=date
104,Simulation Tool Developer(NEW),https://www.vietnamworks.com/simulation-tool-developer-1-1433900-jd/?source=searchResults&searchType=2&placement=1434101&sortBy=date
105,Trưởng Phòng Kinh Doanh(NEW),https://www.vietnamworks.com/truong-phong-kinh-doanh-1660-1-1433879-jd/?source=searchResults&searchType=2&placement=1434080&sortBy=date
106,Nhân Viên Kỹ Thuật Công Nghệ(NEW),https://www.vietnamworks.com/nhan-vien-ky-thuat-cong-nghe-7-1-1433860-jd/?source=searchResults&searchType=2&placement=1434061&sortBy=date
107,Phó Phòng Pháp Chế và Tuân Thủ (Legal and Compliance Deputy Manager)(NEW),https://www.vietnamworks.com/pho-phong-phap-che-va-tuan-thu-legal-and-compliance-deputy-manager-1433859-jd/?source=searchResults&searchType=2&placement=1434060&sortBy=date
108,[R&D] Mechanical Simulation Engineer (with Matlab or Python Skill)(NEW),https://www.vietnamworks.com/r-d-mechanical-simulation-engineer-with-matlab-or-python-skill-1-1-2-1433851-jd/?source=searchResults&searchType=2&placement=1434052&sortBy=date
109,Nhân Viên Truyền Thông - Làm Tại Hải Dương(NEW),https://www.vietnamworks.com/nhan-vien-truyen-thong-lam-tai-hai-duong-1-1-1-1433836-jd/?source=searchResults&searchType=2&placement=1434037&sortBy=date
110,Kỹ Sư Cơ - HVAC(NEW),https://www.vietnamworks.com/ky-su-co-hvac-2-1433818-jd/?source=searchResults&searchType=2&placement=1434019&sortBy=date
111,Nhân Viên Kinh Doanh Thiết Bị Y Tế(NEW),https://www.vietnamworks.com/nhan-vien-kinh-doanh-thiet-bi-y-te-127-1-1-1-1433802-jd/?source=searchResults&searchType=2&placement=1434003&sortBy=date
112,[HOT JOB] Trưởng Nhóm Kinh Doanh Thương Mại Quốc Tế (Lương Hấp Dẫn Từ 15 - 30 Triệu)(NEW),https://www.vietnamworks.com/hot-job-truong-nhom-kinh-doanh-thuong-mai-quoc-te-luong-hap-dan-tu-15-30-trieu-1433800-jd/?source=searchResults&searchType=2&placement=1434001&sortBy=date
113,Chuyên Viên Tư Vấn Bảo Hiểm Nhân Thọ - Kênh Full Time Agent (Toàn Thời Gian)(NEW),https://www.vietnamworks.com/chuyen-vien-tu-van-bao-hiem-nhan-tho-kenh-full-time-agent-toan-thoi-gian-1433796-jd/?source=searchResults&searchType=2&placement=1433997&sortBy=date
114,Product Owner(NEW),https://www.vietnamworks.com/product-owner-86-1433788-jd/?source=searchResults&searchType=2&placement=1433989&sortBy=date
115,Big Data - Hadoop Engineer (up to 4000Usd)(NEW),https://www.vietnamworks.com/big-data-hadoop-engineer-up-to-4000usd-2-1433773-jd/?source=searchResults&searchType=2&placement=1433974&sortBy=date
116,Lập Trình Viên Fullstack(NEW),https://www.vietnamworks.com/lap-trinh-vien-fullstack-1-1433768-jd/?source=searchResults&searchType=2&placement=1433969&sortBy=date
117,Trưởng Nhóm Thiết Kế M&E Cho Dự Án Nhà Máy(NEW),https://www.vietnamworks.com/truong-nhom-thiet-ke-m-e-cho-du-an-nha-may-1433749-jd/?source=searchResults&searchType=2&placement=1433950&sortBy=date
118,New Product Development Engineer(15 ~ 30 Triệu /tháng)(NEW),https://www.vietnamworks.com/new-product-development-engineer-15-30-trieu-thang-1433725-jd/?source=searchResults&searchType=2&placement=1433926&sortBy=date
119,Corporate Reappraisal Officer(NEW),https://www.vietnamworks.com/corporate-reappraisal-officer-1-1433717-jd/?source=searchResults&searchType=2&placement=1433918&sortBy=date
120,Kỹ Sư Kinh Doanh(NEW),https://www.vietnamworks.com/ky-su-kinh-doanh-50-1433703-jd/?source=searchResults&searchType=2&placement=1433904&sortBy=date
121,"Lập Trình Viên C#, Java(NEW)",https://www.vietnamworks.com/lap-trinh-vien-c-sharp-java-1433690-jd/?source=searchResults&searchType=2&placement=1433891&sortBy=date
122,Giám Đốc Sàn Giao Dịch(NEW),https://www.vietnamworks.com/giam-doc-san-giao-dich-2-1-1-1433614-jd/?source=searchResults&searchType=2&placement=1433815&sortBy=date
123,Lập Trình Viên .NET(NEW),https://www.vietnamworks.com/lap-trinh-vien-net-135-1-1433603-jd/?source=searchResults&searchType=2&placement=1433804&sortBy=date
124,Junior Analog Circuit Design Engineer(NEW),https://www.vietnamworks.com/junior-analog-circuit-design-engineer-1433591-jd/?source=searchResults&searchType=2&placement=1433792&sortBy=date
125,Senior Software Developer (Java/javascript)(NEW),https://www.vietnamworks.com/senior-software-developer-java-javascript-1-1-1433574-jd/?source=searchResults&searchType=2&placement=1433775&sortBy=date
126,Back- End Engineer(NEW),https://www.vietnamworks.com/back-end-engineer-12-1-1433571-jd/?source=searchResults&searchType=2&placement=1433772&sortBy=date
127,Trucking Operator(NEW),https://www.vietnamworks.com/trucking-operator-1433557-jd/?source=searchResults&searchType=2&placement=1433758&sortBy=date
128,Test Engineer – Sign on Bonus & Salary up to 1500$(NEW),https://www.vietnamworks.com/test-engineer-sign-on-bonus-salary-up-to-1500-1-1433518-jd/?source=searchResults&searchType=2&placement=1433719&sortBy=date
129,"Web Developer (Java, Spring, AngularJS) Salary Up to 2000$(NEW)",https://www.vietnamworks.com/web-developer-java-spring-angularjs-salary-up-to-2000-1-1433506-jd/?source=searchResults&searchType=2&placement=1433707&sortBy=date
130,Senior UI/UX Designer (Thu Nhập Lên Đến $1500)(NEW),https://www.vietnamworks.com/senior-ui-ux-designer-thu-nhap-len-den-1500-2-1-1433505-jd/?source=searchResults&searchType=2&placement=1433706&sortBy=date
131,"Manager, Credit Analytics & Portfolio Monitoring – Risk Management(NEW)",https://www.vietnamworks.com/manager-credit-analytics-portfolio-monitoring-risk-management-1433485-jd/?source=searchResults&searchType=2&placement=1433686&sortBy=date
132,Associate Product Owner / IT Comtor ( Salary Upto $1500 )(NEW),https://www.vietnamworks.com/associate-product-owner-it-comtor-salary-upto-1500-1429049-jd/?source=searchResults&searchType=2&placement=1429250&sortBy=date
133,System Admin - IT Support (Thu Nhập Up to 25M)(NEW),https://www.vietnamworks.com/system-admin-it-support-thu-nhap-up-to-25m-1430209-jd/?source=searchResults&searchType=2&placement=1430410&sortBy=date
134,Landscape Executive(NEW),https://www.vietnamworks.com/landscape-executive-1439428-jd/?source=searchResults&searchType=2&placement=1439629&sortBy=date
